province;red;green;blue;x;x
11036;74;44;1;NAME;x
11037;75;44;1;NAME;x
11038;76;44;1;NAME;x
11039;77;44;1;NAME;x
11040;78;44;1;NAME;x
11041;79;44;1;NAME;x
11042;80;44;1;NAME;x
11043;81;44;1;NAME;x
11044;82;44;1;NAME;x
11045;83;44;1;NAME;x
11046;84;44;1;NAME;x
11047;85;44;1;NAME;x
11048;86;44;1;NAME;x
11049;87;44;1;NAME;x
11050;88;44;1;NAME;x
11051;89;44;1;NAME;x
11052;90;44;1;NAME;x
11053;91;44;1;NAME;x
11054;92;44;1;NAME;x
11055;93;44;1;NAME;x
11056;94;44;1;NAME;x
11057;95;44;1;NAME;x
11058;96;44;1;NAME;x
11059;97;44;1;NAME;x
11060;98;44;1;NAME;x
11061;99;44;1;NAME;x
11062;100;44;1;NAME;x
11063;101;44;1;NAME;x
11064;102;44;1;NAME;x
11065;103;44;1;NAME;x
11066;104;44;1;NAME;x
11067;105;44;1;NAME;x
11068;106;44;1;NAME;x
11069;107;44;1;NAME;x
11070;108;44;1;NAME;x
11071;109;44;1;NAME;x
11072;110;44;1;NAME;x
11073;111;44;1;NAME;x
11074;112;44;1;NAME;x
11075;113;44;1;NAME;x
11076;114;44;1;NAME;x
11077;115;44;1;NAME;x
11078;116;44;1;NAME;x
11079;117;44;1;NAME;x
11080;118;44;1;NAME;x
11081;119;44;1;NAME;x
11082;120;44;1;NAME;x
11083;121;44;1;NAME;x
11084;122;44;1;NAME;x
11085;123;44;1;NAME;x
11086;124;44;1;NAME;x
11087;125;44;1;NAME;x
11088;126;44;1;NAME;x
11089;127;44;1;NAME;x
11090;128;44;1;NAME;x
11091;129;44;1;NAME;x
11092;130;44;1;NAME;x
11093;131;44;1;NAME;x
11094;132;44;1;NAME;x
11095;133;44;1;NAME;x
11096;134;44;1;NAME;x
11097;135;44;1;NAME;x
11098;136;44;1;NAME;x
11099;137;44;1;NAME;x
11100;138;44;1;NAME;x
11101;139;44;1;NAME;x
11102;140;44;1;NAME;x
11103;141;44;1;NAME;x
11104;142;44;1;NAME;x
11105;143;44;1;NAME;x
11106;144;44;1;NAME;x
11107;145;44;1;NAME;x
11108;146;44;1;NAME;x
11109;147;44;1;NAME;x
11110;148;44;1;NAME;x
11111;149;44;1;NAME;x
11112;150;44;1;NAME;x
11113;151;44;1;NAME;x
11114;152;44;1;NAME;x
11115;153;44;1;NAME;x
11116;154;44;1;NAME;x
11117;155;44;1;NAME;x
11118;156;44;1;NAME;x
11119;157;44;1;NAME;x
11120;158;44;1;NAME;x
11121;159;44;1;NAME;x
11122;160;44;1;NAME;x
11123;161;44;1;NAME;x
11124;162;44;1;NAME;x
11125;163;44;1;NAME;x
11126;164;44;1;NAME;x
11127;165;44;1;NAME;x
11128;166;44;1;NAME;x
11129;167;44;1;NAME;x
11130;168;44;1;NAME;x
11131;169;44;1;NAME;x
11132;170;44;1;NAME;x
11133;171;44;1;NAME;x
11134;172;44;1;NAME;x
11135;173;44;1;NAME;x
11136;174;44;1;NAME;x
11137;175;44;1;NAME;x
11138;176;44;1;NAME;x
11139;177;44;1;NAME;x
11140;178;44;1;NAME;x
11141;179;44;1;NAME;x
11142;180;44;1;NAME;x
11143;181;44;1;NAME;x
11144;182;44;1;NAME;x
11145;183;44;1;NAME;x
11146;184;44;1;NAME;x
11147;185;44;1;NAME;x
11148;186;44;1;NAME;x
11149;187;44;1;NAME;x
11150;188;44;1;NAME;x
11151;189;44;1;NAME;x
11152;190;44;1;NAME;x
11153;191;44;1;NAME;x
11154;192;44;1;NAME;x
11155;193;44;1;NAME;x
11156;194;44;1;NAME;x
11157;195;44;1;NAME;x
11158;196;44;1;NAME;x
11159;197;44;1;NAME;x
11160;198;44;1;NAME;x
11161;199;44;1;NAME;x
11162;200;44;1;NAME;x
11163;201;44;1;NAME;x
11164;202;44;1;NAME;x
11165;203;44;1;NAME;x
11166;204;44;1;NAME;x
11167;205;44;1;NAME;x
11168;206;44;1;NAME;x
11169;207;44;1;NAME;x
11170;208;44;1;NAME;x
11171;209;44;1;NAME;x
11172;210;44;1;NAME;x
11173;211;44;1;NAME;x
11174;212;44;1;NAME;x
11175;213;44;1;NAME;x
11176;214;44;1;NAME;x
11177;215;44;1;NAME;x
11178;216;44;1;NAME;x
11179;217;44;1;NAME;x
11180;218;44;1;NAME;x
11181;219;44;1;NAME;x
11182;220;44;1;NAME;x
11183;221;44;1;NAME;x
11184;222;44;1;NAME;x
11185;223;44;1;NAME;x
11186;224;44;1;NAME;x
11187;225;44;1;NAME;x
11188;226;44;1;NAME;x
11189;227;44;1;NAME;x
11190;228;44;1;NAME;x
11191;229;44;1;NAME;x
11192;230;44;1;NAME;x
11193;231;44;1;NAME;x
11194;232;44;1;NAME;x
11195;233;44;1;NAME;x
11196;234;44;1;NAME;x
11197;235;44;1;NAME;x
11198;236;44;1;NAME;x
11199;237;44;1;NAME;x
11200;238;44;1;NAME;x
11201;239;44;1;NAME;x
11202;240;44;1;NAME;x
11203;241;44;1;NAME;x
11204;242;44;1;NAME;x
11205;243;44;1;NAME;x
11206;244;44;1;NAME;x
11207;245;44;1;NAME;x
11208;246;44;1;NAME;x
11209;247;44;1;NAME;x
11210;248;44;1;NAME;x
11211;249;44;1;NAME;x
11212;250;44;1;NAME;x
11213;251;44;1;NAME;x
11214;252;44;1;NAME;x
11215;253;44;1;NAME;x
11216;254;44;1;NAME;x
11217;255;44;1;NAME;x
11218;1;45;1;NAME;x
11219;2;45;1;NAME;x
11220;3;45;1;NAME;x
11221;4;45;1;NAME;x
11222;5;45;1;NAME;x
11223;6;45;1;NAME;x
11224;7;45;1;NAME;x
11225;8;45;1;NAME;x
11226;9;45;1;NAME;x
11227;10;45;1;NAME;x
11228;11;45;1;NAME;x
11229;12;45;1;NAME;x
11230;13;45;1;NAME;x
11231;14;45;1;NAME;x
11232;15;45;1;NAME;x
11233;16;45;1;NAME;x
11234;17;45;1;NAME;x
11235;18;45;1;NAME;x
11236;19;45;1;NAME;x
11237;20;45;1;NAME;x
11238;21;45;1;NAME;x
11239;22;45;1;NAME;x
11240;23;45;1;NAME;x
11241;24;45;1;NAME;x
11242;25;45;1;NAME;x
11243;26;45;1;NAME;x
11244;27;45;1;NAME;x
11245;28;45;1;NAME;x
11246;29;45;1;NAME;x
11247;30;45;1;NAME;x
11248;31;45;1;NAME;x
11249;32;45;1;NAME;x
11250;33;45;1;NAME;x
11251;34;45;1;NAME;x
11252;35;45;1;NAME;x
11253;36;45;1;NAME;x
11254;37;45;1;NAME;x
11255;38;45;1;NAME;x
11256;39;45;1;NAME;x
11257;40;45;1;NAME;x
11258;41;45;1;NAME;x
11259;42;45;1;NAME;x
11260;43;45;1;NAME;x
11261;44;45;1;NAME;x
11262;45;45;1;NAME;x
11263;46;45;1;NAME;x
11264;47;45;1;NAME;x
11265;48;45;1;NAME;x
11266;49;45;1;NAME;x
11267;50;45;1;NAME;x
11268;51;45;1;NAME;x
11269;52;45;1;NAME;x
11270;53;45;1;NAME;x
11271;54;45;1;NAME;x
11272;55;45;1;NAME;x
11273;56;45;1;NAME;x
11274;57;45;1;NAME;x
11275;58;45;1;NAME;x
11276;59;45;1;NAME;x
11277;60;45;1;NAME;x
11278;61;45;1;NAME;x
11279;62;45;1;NAME;x
11280;63;45;1;NAME;x
11281;64;45;1;NAME;x
11282;65;45;1;NAME;x
11283;66;45;1;NAME;x
11284;67;45;1;NAME;x
11285;68;45;1;NAME;x
11286;69;45;1;NAME;x
11287;70;45;1;NAME;x
11288;71;45;1;NAME;x
11289;72;45;1;NAME;x
11290;73;45;1;NAME;x
11291;74;45;1;NAME;x
11292;75;45;1;NAME;x
11293;76;45;1;NAME;x
11294;77;45;1;NAME;x
11295;78;45;1;NAME;x
11296;79;45;1;NAME;x
11297;80;45;1;NAME;x
11298;81;45;1;NAME;x
11299;82;45;1;NAME;x
11300;83;45;1;NAME;x
11301;84;45;1;NAME;x
11302;85;45;1;NAME;x
11303;86;45;1;NAME;x
11304;87;45;1;NAME;x
11305;88;45;1;NAME;x
11306;89;45;1;NAME;x
11307;90;45;1;NAME;x
11308;91;45;1;NAME;x
11309;92;45;1;NAME;x
11310;93;45;1;NAME;x
11311;94;45;1;NAME;x
11312;95;45;1;NAME;x
11313;96;45;1;NAME;x
11314;97;45;1;NAME;x
11315;98;45;1;NAME;x
11316;99;45;1;NAME;x
11317;100;45;1;NAME;x
11318;101;45;1;NAME;x
11319;102;45;1;NAME;x
11320;103;45;1;NAME;x
11321;104;45;1;NAME;x
11322;105;45;1;NAME;x
11323;106;45;1;NAME;x
11324;107;45;1;NAME;x
11325;108;45;1;NAME;x
11326;109;45;1;NAME;x
11327;110;45;1;NAME;x
11328;111;45;1;NAME;x
11329;112;45;1;NAME;x
11330;113;45;1;NAME;x
11331;114;45;1;NAME;x
11332;115;45;1;NAME;x
11333;116;45;1;NAME;x
11334;117;45;1;NAME;x
11335;118;45;1;NAME;x
11336;119;45;1;NAME;x
11337;120;45;1;NAME;x
11338;121;45;1;NAME;x
11339;122;45;1;NAME;x
11340;123;45;1;NAME;x
11341;124;45;1;NAME;x
11342;125;45;1;NAME;x
11343;126;45;1;NAME;x
11344;127;45;1;NAME;x
11345;128;45;1;NAME;x
11346;129;45;1;NAME;x
11347;130;45;1;NAME;x
11348;131;45;1;NAME;x
11349;132;45;1;NAME;x
11350;133;45;1;NAME;x
11351;134;45;1;NAME;x
11352;135;45;1;NAME;x
11353;136;45;1;NAME;x
11354;137;45;1;NAME;x
11355;138;45;1;NAME;x
11356;139;45;1;NAME;x
11357;140;45;1;NAME;x
11358;141;45;1;NAME;x
11359;142;45;1;NAME;x
11360;143;45;1;NAME;x
11361;144;45;1;NAME;x
11362;145;45;1;NAME;x
11363;146;45;1;NAME;x
11364;147;45;1;NAME;x
11365;148;45;1;NAME;x
11366;149;45;1;NAME;x
11367;150;45;1;NAME;x
11368;151;45;1;NAME;x
11369;152;45;1;NAME;x
11370;153;45;1;NAME;x
11371;154;45;1;NAME;x
11372;155;45;1;NAME;x
11373;156;45;1;NAME;x
11374;157;45;1;NAME;x
11375;158;45;1;NAME;x
11376;159;45;1;NAME;x
11377;160;45;1;NAME;x
11378;161;45;1;NAME;x
11379;162;45;1;NAME;x
11380;163;45;1;NAME;x
11381;164;45;1;NAME;x
11382;165;45;1;NAME;x
11383;166;45;1;NAME;x
11384;167;45;1;NAME;x
11385;168;45;1;NAME;x
11386;169;45;1;NAME;x
11387;170;45;1;NAME;x
11388;171;45;1;NAME;x
11389;172;45;1;NAME;x
11390;173;45;1;NAME;x
11391;174;45;1;NAME;x
11392;175;45;1;NAME;x
11393;176;45;1;NAME;x
11394;177;45;1;NAME;x
11395;178;45;1;NAME;x
11396;179;45;1;NAME;x
11397;180;45;1;NAME;x
11398;181;45;1;NAME;x
11399;182;45;1;NAME;x
11400;183;45;1;NAME;x
11401;184;45;1;NAME;x
11402;185;45;1;NAME;x
11403;186;45;1;NAME;x
11404;187;45;1;NAME;x
11405;188;45;1;NAME;x
11406;189;45;1;NAME;x
11407;190;45;1;NAME;x
11408;191;45;1;NAME;x
11409;192;45;1;NAME;x
11410;193;45;1;NAME;x
11411;194;45;1;NAME;x
11412;195;45;1;NAME;x
11413;196;45;1;NAME;x
11414;197;45;1;NAME;x
11415;198;45;1;NAME;x
11416;199;45;1;NAME;x
11417;200;45;1;NAME;x
11418;201;45;1;NAME;x
11419;202;45;1;NAME;x
11420;203;45;1;NAME;x
11421;204;45;1;NAME;x
11422;205;45;1;NAME;x
11423;206;45;1;NAME;x
11424;207;45;1;NAME;x
11425;208;45;1;NAME;x
11426;209;45;1;NAME;x
11427;210;45;1;NAME;x
11428;211;45;1;NAME;x
11429;212;45;1;NAME;x
11430;213;45;1;NAME;x
11431;214;45;1;NAME;x
11432;215;45;1;NAME;x
11433;216;45;1;NAME;x
11434;217;45;1;NAME;x
11435;218;45;1;NAME;x
11436;219;45;1;NAME;x
11437;220;45;1;NAME;x
11438;221;45;1;NAME;x
11439;222;45;1;NAME;x
11440;223;45;1;NAME;x
11441;224;45;1;NAME;x
11442;225;45;1;NAME;x
11443;226;45;1;NAME;x
11444;227;45;1;NAME;x
11445;228;45;1;NAME;x
11446;229;45;1;NAME;x
11447;230;45;1;NAME;x
11448;231;45;1;NAME;x
11449;232;45;1;NAME;x
11450;233;45;1;NAME;x
11451;234;45;1;NAME;x
11452;235;45;1;NAME;x
11453;236;45;1;NAME;x
11454;237;45;1;NAME;x
11455;238;45;1;NAME;x
11456;239;45;1;NAME;x
11457;240;45;1;NAME;x
11458;241;45;1;NAME;x
11459;242;45;1;NAME;x
11460;243;45;1;NAME;x
11461;244;45;1;NAME;x
11462;245;45;1;NAME;x
11463;246;45;1;NAME;x
11464;247;45;1;NAME;x
11465;248;45;1;NAME;x
11466;249;45;1;NAME;x
11467;250;45;1;NAME;x
11468;251;45;1;NAME;x
11469;252;45;1;NAME;x
11470;253;45;1;NAME;x
11471;254;45;1;NAME;x
11472;255;45;1;NAME;x
11473;1;46;1;NAME;x
11474;2;46;1;NAME;x
11475;3;46;1;NAME;x
11476;4;46;1;NAME;x
11477;5;46;1;NAME;x
11478;6;46;1;NAME;x
11479;7;46;1;NAME;x
11480;8;46;1;NAME;x
11481;9;46;1;NAME;x
11482;10;46;1;NAME;x
11483;11;46;1;NAME;x
11484;12;46;1;NAME;x
11485;13;46;1;NAME;x
11486;14;46;1;NAME;x
11487;15;46;1;NAME;x
11488;16;46;1;NAME;x
11489;17;46;1;NAME;x
11490;18;46;1;NAME;x
11491;19;46;1;NAME;x
11492;20;46;1;NAME;x
11493;21;46;1;NAME;x
11494;22;46;1;NAME;x
11495;23;46;1;NAME;x
11496;24;46;1;NAME;x
11497;25;46;1;NAME;x
11498;26;46;1;NAME;x
11499;27;46;1;NAME;x
11500;28;46;1;NAME;x
11501;29;46;1;NAME;x
11502;30;46;1;NAME;x
11503;31;46;1;NAME;x
11504;32;46;1;NAME;x
11505;33;46;1;NAME;x
11506;34;46;1;NAME;x
11507;35;46;1;NAME;x
11508;36;46;1;NAME;x
11509;37;46;1;NAME;x
11510;38;46;1;NAME;x
11511;39;46;1;NAME;x
11512;40;46;1;NAME;x
11513;41;46;1;NAME;x
11514;42;46;1;NAME;x
11515;43;46;1;NAME;x
11516;44;46;1;NAME;x
11517;45;46;1;NAME;x
11518;46;46;1;NAME;x
11519;47;46;1;NAME;x
11520;48;46;1;NAME;x
11521;49;46;1;NAME;x
11522;50;46;1;NAME;x
11523;51;46;1;NAME;x
11524;52;46;1;NAME;x
11525;53;46;1;NAME;x
11526;54;46;1;NAME;x
11527;55;46;1;NAME;x
11528;56;46;1;NAME;x
11529;57;46;1;NAME;x
11530;58;46;1;NAME;x
11531;59;46;1;NAME;x
11532;60;46;1;NAME;x
11533;61;46;1;NAME;x
11534;62;46;1;NAME;x
11535;63;46;1;NAME;x
11536;64;46;1;NAME;x
11537;65;46;1;NAME;x
11538;66;46;1;NAME;x
11539;67;46;1;NAME;x
11540;68;46;1;NAME;x
11541;69;46;1;NAME;x
11542;70;46;1;NAME;x
11543;71;46;1;NAME;x
11544;72;46;1;NAME;x
11545;73;46;1;NAME;x
11546;74;46;1;NAME;x
11547;75;46;1;NAME;x
11548;76;46;1;NAME;x
11549;77;46;1;NAME;x
11550;78;46;1;NAME;x
11551;79;46;1;NAME;x
11552;80;46;1;NAME;x
11553;81;46;1;NAME;x
11554;82;46;1;NAME;x
11555;83;46;1;NAME;x
11556;84;46;1;NAME;x
11557;85;46;1;NAME;x
11558;86;46;1;NAME;x
11559;87;46;1;NAME;x
11560;88;46;1;NAME;x
11561;89;46;1;NAME;x
11562;90;46;1;NAME;x
11563;91;46;1;NAME;x
11564;92;46;1;NAME;x
11565;93;46;1;NAME;x
11566;94;46;1;NAME;x
11567;95;46;1;NAME;x
11568;96;46;1;NAME;x
11569;97;46;1;NAME;x
11570;98;46;1;NAME;x
11571;99;46;1;NAME;x
11572;100;46;1;NAME;x
11573;101;46;1;NAME;x
11574;102;46;1;NAME;x
11575;103;46;1;NAME;x
11576;104;46;1;NAME;x
11577;105;46;1;NAME;x
11578;106;46;1;NAME;x
11579;107;46;1;NAME;x
11580;108;46;1;NAME;x
11581;109;46;1;NAME;x
11582;110;46;1;NAME;x
11583;111;46;1;NAME;x
11584;112;46;1;NAME;x
11585;113;46;1;NAME;x
11586;114;46;1;NAME;x
11587;115;46;1;NAME;x
11588;116;46;1;NAME;x
11589;117;46;1;NAME;x
11590;118;46;1;NAME;x
11591;119;46;1;NAME;x
11592;120;46;1;NAME;x
11593;121;46;1;NAME;x
11594;122;46;1;NAME;x
11595;123;46;1;NAME;x
11596;124;46;1;NAME;x
11597;125;46;1;NAME;x
11598;126;46;1;NAME;x
11599;127;46;1;NAME;x
11600;128;46;1;NAME;x
11601;129;46;1;NAME;x
11602;130;46;1;NAME;x
11603;131;46;1;NAME;x
11604;132;46;1;NAME;x
11605;133;46;1;NAME;x
11606;134;46;1;NAME;x
11607;135;46;1;NAME;x
11608;136;46;1;NAME;x
11609;137;46;1;NAME;x
11610;138;46;1;NAME;x
11611;139;46;1;NAME;x
11612;140;46;1;NAME;x
11613;141;46;1;NAME;x
11614;142;46;1;NAME;x
11615;143;46;1;NAME;x
11616;144;46;1;NAME;x
11617;145;46;1;NAME;x
11618;146;46;1;NAME;x
11619;147;46;1;NAME;x
11620;148;46;1;NAME;x
11621;149;46;1;NAME;x
11622;150;46;1;NAME;x
11623;151;46;1;NAME;x
11624;152;46;1;NAME;x
11625;153;46;1;NAME;x
11626;154;46;1;NAME;x
11627;155;46;1;NAME;x
11628;156;46;1;NAME;x
11629;157;46;1;NAME;x
11630;158;46;1;NAME;x
11631;159;46;1;NAME;x
11632;160;46;1;NAME;x
11633;161;46;1;NAME;x
11634;162;46;1;NAME;x
11635;163;46;1;NAME;x
11636;164;46;1;NAME;x
11637;165;46;1;NAME;x
11638;166;46;1;NAME;x
11639;167;46;1;NAME;x
11640;168;46;1;NAME;x
11641;169;46;1;NAME;x
11642;170;46;1;NAME;x
11643;171;46;1;NAME;x
11644;172;46;1;NAME;x
11645;173;46;1;NAME;x
11646;174;46;1;NAME;x
11647;175;46;1;NAME;x
11648;176;46;1;NAME;x
11649;177;46;1;NAME;x
11650;178;46;1;NAME;x
11651;179;46;1;NAME;x
11652;180;46;1;NAME;x
11653;181;46;1;NAME;x
11654;182;46;1;NAME;x
11655;183;46;1;NAME;x
11656;184;46;1;NAME;x
11657;185;46;1;NAME;x
11658;186;46;1;NAME;x
11659;187;46;1;NAME;x
11660;188;46;1;NAME;x
11661;189;46;1;NAME;x
11662;190;46;1;NAME;x
11663;191;46;1;NAME;x
11664;192;46;1;NAME;x
11665;193;46;1;NAME;x
11666;194;46;1;NAME;x
11667;195;46;1;NAME;x
11668;196;46;1;NAME;x
11669;197;46;1;NAME;x
11670;198;46;1;NAME;x
11671;199;46;1;NAME;x
11672;200;46;1;NAME;x
11673;201;46;1;NAME;x
11674;202;46;1;NAME;x
11675;203;46;1;NAME;x
11676;204;46;1;NAME;x
11677;205;46;1;NAME;x
11678;206;46;1;NAME;x
11679;207;46;1;NAME;x
11680;208;46;1;NAME;x
11681;209;46;1;NAME;x
11682;210;46;1;NAME;x
11683;211;46;1;NAME;x
11684;212;46;1;NAME;x
11685;213;46;1;NAME;x
11686;214;46;1;NAME;x
11687;215;46;1;NAME;x
11688;216;46;1;NAME;x
11689;217;46;1;NAME;x
11690;218;46;1;NAME;x
11691;219;46;1;NAME;x
11692;220;46;1;NAME;x
11693;221;46;1;NAME;x
11694;222;46;1;NAME;x
11695;223;46;1;NAME;x
11696;224;46;1;NAME;x
11697;225;46;1;NAME;x
11698;226;46;1;NAME;x
11699;227;46;1;NAME;x
11700;228;46;1;NAME;x
11701;229;46;1;NAME;x
11702;230;46;1;NAME;x
11703;231;46;1;NAME;x
11704;232;46;1;NAME;x
11705;233;46;1;NAME;x
11706;234;46;1;NAME;x
11707;235;46;1;NAME;x
11708;236;46;1;NAME;x
11709;237;46;1;NAME;x
11710;238;46;1;NAME;x
11711;239;46;1;NAME;x
11712;240;46;1;NAME;x
11713;241;46;1;NAME;x
11714;242;46;1;NAME;x
11715;243;46;1;NAME;x
11716;244;46;1;NAME;x
11717;245;46;1;NAME;x
11718;246;46;1;NAME;x
11719;247;46;1;NAME;x
11720;248;46;1;NAME;x
11721;249;46;1;NAME;x
11722;250;46;1;NAME;x
11723;251;46;1;NAME;x
11724;252;46;1;NAME;x
11725;253;46;1;NAME;x
11726;254;46;1;NAME;x
11727;255;46;1;NAME;x
11728;1;47;1;NAME;x
11729;2;47;1;NAME;x
11730;3;47;1;NAME;x
11731;4;47;1;NAME;x
11732;5;47;1;NAME;x
11733;6;47;1;NAME;x
11734;7;47;1;NAME;x
11735;8;47;1;NAME;x
11736;9;47;1;NAME;x
11737;10;47;1;NAME;x
11738;11;47;1;NAME;x
11739;12;47;1;NAME;x
11740;13;47;1;NAME;x
11741;14;47;1;NAME;x
11742;15;47;1;NAME;x
11743;16;47;1;NAME;x
11744;17;47;1;NAME;x
11745;18;47;1;NAME;x
11746;19;47;1;NAME;x
11747;20;47;1;NAME;x
11748;21;47;1;NAME;x
11749;22;47;1;NAME;x
11750;23;47;1;NAME;x
11751;24;47;1;NAME;x
11752;25;47;1;NAME;x
11753;26;47;1;NAME;x
11754;27;47;1;NAME;x
11755;28;47;1;NAME;x
11756;29;47;1;NAME;x
11757;30;47;1;NAME;x
11758;31;47;1;NAME;x
11759;32;47;1;NAME;x
11760;33;47;1;NAME;x
11761;34;47;1;NAME;x
11762;35;47;1;NAME;x
11763;36;47;1;NAME;x
11764;37;47;1;NAME;x
11765;38;47;1;NAME;x
11766;39;47;1;NAME;x
11767;40;47;1;NAME;x
11768;41;47;1;NAME;x
11769;42;47;1;NAME;x
11770;43;47;1;NAME;x
11771;44;47;1;NAME;x
11772;45;47;1;NAME;x
11773;46;47;1;NAME;x
11774;47;47;1;NAME;x
11775;48;47;1;NAME;x
11776;49;47;1;NAME;x
11777;50;47;1;NAME;x
11778;51;47;1;NAME;x
11779;52;47;1;NAME;x
11780;53;47;1;NAME;x
11781;54;47;1;NAME;x
11782;55;47;1;NAME;x
11783;56;47;1;NAME;x
11784;57;47;1;NAME;x
11785;58;47;1;NAME;x
11786;59;47;1;NAME;x
11787;60;47;1;NAME;x
11788;61;47;1;NAME;x
11789;62;47;1;NAME;x
11790;63;47;1;NAME;x
11791;64;47;1;NAME;x
11792;65;47;1;NAME;x
11793;66;47;1;NAME;x
11794;67;47;1;NAME;x
11795;68;47;1;NAME;x
11796;69;47;1;NAME;x
11797;70;47;1;NAME;x
11798;71;47;1;NAME;x
11799;72;47;1;NAME;x
11800;73;47;1;NAME;x
11801;74;47;1;NAME;x
11802;75;47;1;NAME;x
11803;76;47;1;NAME;x
11804;77;47;1;NAME;x
11805;78;47;1;NAME;x
11806;79;47;1;NAME;x
11807;80;47;1;NAME;x
11808;81;47;1;NAME;x
11809;82;47;1;NAME;x
11810;83;47;1;NAME;x
11811;84;47;1;NAME;x
11812;85;47;1;NAME;x
11813;86;47;1;NAME;x
11814;87;47;1;NAME;x
11815;88;47;1;NAME;x
11816;89;47;1;NAME;x
11817;90;47;1;NAME;x
11818;91;47;1;NAME;x
11819;92;47;1;NAME;x
11820;93;47;1;NAME;x
11821;94;47;1;NAME;x
11822;95;47;1;NAME;x
11823;96;47;1;NAME;x
11824;97;47;1;NAME;x
11825;98;47;1;NAME;x
11826;99;47;1;NAME;x
11827;100;47;1;NAME;x
11828;101;47;1;NAME;x
11829;102;47;1;NAME;x
11830;103;47;1;NAME;x
11831;104;47;1;NAME;x
11832;105;47;1;NAME;x
11833;106;47;1;NAME;x
11834;107;47;1;NAME;x
11835;108;47;1;NAME;x
11836;109;47;1;NAME;x
11837;110;47;1;NAME;x
11838;111;47;1;NAME;x
11839;112;47;1;NAME;x
11840;113;47;1;NAME;x
11841;114;47;1;NAME;x
11842;115;47;1;NAME;x
11843;116;47;1;NAME;x
11844;117;47;1;NAME;x
11845;118;47;1;NAME;x
11846;119;47;1;NAME;x
11847;120;47;1;NAME;x
11848;121;47;1;NAME;x
11849;122;47;1;NAME;x
11850;123;47;1;NAME;x
11851;124;47;1;NAME;x
11852;125;47;1;NAME;x
11853;126;47;1;NAME;x
11854;127;47;1;NAME;x
11855;128;47;1;NAME;x
11856;129;47;1;NAME;x
11857;130;47;1;NAME;x
11858;131;47;1;NAME;x
11859;132;47;1;NAME;x
11860;133;47;1;NAME;x
11861;134;47;1;NAME;x
11862;135;47;1;NAME;x
11863;136;47;1;NAME;x
11864;137;47;1;NAME;x
11865;138;47;1;NAME;x
11866;139;47;1;NAME;x
11867;140;47;1;NAME;x
11868;141;47;1;NAME;x
11869;142;47;1;NAME;x
11870;143;47;1;NAME;x
11871;144;47;1;NAME;x
11872;145;47;1;NAME;x
11873;146;47;1;NAME;x
11874;147;47;1;NAME;x
11875;148;47;1;NAME;x
11876;149;47;1;NAME;x
11877;150;47;1;NAME;x
11878;151;47;1;NAME;x
11879;152;47;1;NAME;x
11880;153;47;1;NAME;x
11881;154;47;1;NAME;x
11882;155;47;1;NAME;x
11883;156;47;1;NAME;x
11884;157;47;1;NAME;x
11885;158;47;1;NAME;x
11886;159;47;1;NAME;x
11887;160;47;1;NAME;x
11888;161;47;1;NAME;x
11889;162;47;1;NAME;x
11890;163;47;1;NAME;x
11891;164;47;1;NAME;x
11892;165;47;1;NAME;x
11893;166;47;1;NAME;x
11894;167;47;1;NAME;x
11895;168;47;1;NAME;x
11896;169;47;1;NAME;x
11897;170;47;1;NAME;x
11898;171;47;1;NAME;x
11899;172;47;1;NAME;x
11900;173;47;1;NAME;x
11901;174;47;1;NAME;x
11902;175;47;1;NAME;x
11903;176;47;1;NAME;x
11904;177;47;1;NAME;x
11905;178;47;1;NAME;x
11906;179;47;1;NAME;x
11907;180;47;1;NAME;x
11908;181;47;1;NAME;x
11909;182;47;1;NAME;x
11910;183;47;1;NAME;x
11911;184;47;1;NAME;x
11912;185;47;1;NAME;x
11913;186;47;1;NAME;x
11914;187;47;1;NAME;x
11915;188;47;1;NAME;x
11916;189;47;1;NAME;x
11917;190;47;1;NAME;x
11918;191;47;1;NAME;x
11919;192;47;1;NAME;x
11920;193;47;1;NAME;x
11921;194;47;1;NAME;x
11922;195;47;1;NAME;x
11923;196;47;1;NAME;x
11924;197;47;1;NAME;x
11925;198;47;1;NAME;x
11926;199;47;1;NAME;x
11927;200;47;1;NAME;x
11928;201;47;1;NAME;x
11929;202;47;1;NAME;x
11930;203;47;1;NAME;x
11931;204;47;1;NAME;x
11932;206;47;1;NAME;x
11933;207;47;1;NAME;x
11934;208;47;1;NAME;x
11935;209;47;1;NAME;x
11936;210;47;1;NAME;x
11937;211;47;1;NAME;x
11938;212;47;1;NAME;x
11939;213;47;1;NAME;x
11940;214;47;1;NAME;x
11941;215;47;1;NAME;x
11942;216;47;1;NAME;x
11943;217;47;1;NAME;x
11944;218;47;1;NAME;x
11945;219;47;1;NAME;x
11946;220;47;1;NAME;x
11947;221;47;1;NAME;x
11948;222;47;1;NAME;x
11949;223;47;1;NAME;x
11950;224;47;1;NAME;x
11951;225;47;1;NAME;x
11952;226;47;1;NAME;x
11953;227;47;1;NAME;x
11954;228;47;1;NAME;x
11955;229;47;1;NAME;x
11956;230;47;1;NAME;x
11957;231;47;1;NAME;x
11958;232;47;1;NAME;x
11959;233;47;1;NAME;x
11960;234;47;1;NAME;x
11961;235;47;1;NAME;x
11962;236;47;1;NAME;x
11963;237;47;1;NAME;x
11964;238;47;1;NAME;x
11965;239;47;1;NAME;x
11966;240;47;1;NAME;x
11967;241;47;1;NAME;x
