city,abbr,label,population,province_id,state_id,state_name,value,included,reason
Dayton,OH,"Dayton, OH",137644,,,,,0,province_has_vp
Daytona Beach,FL,"Daytona Beach, FL",72647,,,,,0,province_has_vp
De Witt,AR,"De Witt, AR",4376,,,,,0,province_has_vp
DeBary,FL,"DeBary, FL",19998,,,,,0,province_has_vp
DeFuniak Springs,FL,"DeFuniak Springs, FL",5795,,,,,0,province_has_vp
DeLand,FL,"DeLand, FL",30195,,,,,0,province_has_vp
DeRidder,LA,"DeRidder, LA",10890,,,,,0,province_has_vp
DeSoto,TX,"DeSoto, TX",52486,,,,,0,province_has_vp
Dearborn Heights,MI,"Dearborn Heights, MI",56145,,,,,0,province_has_vp
Dearborn,MI,"Dearborn, MI",109976,,,,,0,province_has_vp
Decatur,AL,"Decatur, AL",57938,,,,,0,province_has_vp
Decatur,GA,"Decatur, GA",21957,,,,,0,province_has_vp
Decatur,IL,"Decatur, IL",70522,,,,,0,province_has_vp
Dedham,MA,"Dedham, MA",24729,,,,,0,province_has_vp
Deer Park,NY,"Deer Park, NY",27745,,,,,0,province_has_vp
Deer Park,TX,"Deer Park, TX",33806,,,,,0,province_has_vp
Degollado,JA,"Degollado, JA",10753,,,,,0,province_has_vp
Del Aire,CA,"Del Aire, CA",10001,,,,,0,province_has_vp
Del City,OK,"Del City, OK",22022,,,,,0,province_has_vp
Delaware,NY,"Delaware, NY",51684,,,,,0,province_has_vp
Delhi Hills,OH,"Delhi Hills, OH",5259,,,,,0,province_has_vp
Delhi,CA,"Delhi, CA",10755,,,,,0,province_has_vp
Dellwood,MO,"Dellwood, MO",5011,,,,,0,province_has_vp
Delmar,NY,"Delmar, NY",8195,,,,,0,province_has_vp
Delmas,HT,Delmas,395260,,,,,0,province_has_vp
Delson,QC,"Delson, QC",7322,,,,,0,province_has_vp
Delta,BC,"Delta, BC",101668,,,,,0,province_has_vp
Demarest,NJ,"Demarest, NJ",5050,,,,,0,province_has_vp
Deming,NM,"Deming, NM",16939,,,,,0,province_has_vp
Demopolis,AL,"Demopolis, AL",7148,,,,,0,province_has_vp
Denham Springs,LA,"Denham Springs, LA",10125,,,,,0,province_has_vp
Dent,OH,"Dent, OH",10497,,,,,0,province_has_vp
Denver,CO,"Denver, CO",715522,,,,,0,province_has_vp
Denville,NJ,"Denville, NJ",16669,,,,,0,province_has_vp
Derby,CO,"Derby, CO",7685,,,,,0,province_has_vp
Derry Village,NH,"Derry Village, NH",34539,,,,,0,province_has_vp
Derry,NH,"Derry, NH",22015,,,,,0,province_has_vp
Des Moines,IA,"Des Moines, IA",214133,,,,,0,province_has_vp
Des Peres,MO,"Des Peres, MO",8572,,,,,0,province_has_vp
Desert Hot Springs,CA,"Desert Hot Springs, CA",28335,,,,,0,province_has_vp
Destin,FL,"Destin, FL",13523,,,,,0,province_has_vp
Destrehan,LA,"Destrehan, LA",11535,,,,,0,province_has_vp
Detroit,MI,"Detroit, MI",639111,,,,,0,province_has_vp
Detroit-Shoreway,OH,"Detroit-Shoreway, OH",17382,,,,,0,province_has_vp
Deux-Montagnes,QC,"Deux-Montagnes, QC",17402,,,,,0,province_has_vp
Devon,AB,"Devon, AB",6545,,,,,0,province_has_vp
Diamond Bar,CA,"Diamond Bar, CA",56897,,,,,0,province_has_vp
Diamond Head / Kapahulu / Saint Louis Heights,HI,"Diamond Head / Kapahulu / Saint Louis Heights, HI",19769,,,,,0,province_has_vp
Diamondhead,MS,"Diamondhead, MS",8132,,,,,0,province_has_vp
Dickinson,ND,"Dickinson, ND",25679,,,,,0,province_has_vp
Dickinson,TX,"Dickinson, TX",19895,,,,,0,province_has_vp
Dickson City,PA,"Dickson City, PA",5877,,,,,0,province_has_vp
Diego Martin,TT,Diego Martin,25370,,,,,0,province_has_vp
Dieppe,NB,"Dieppe, NB",27304,,,,,0,province_has_vp
Discovery Bay,CA,"Discovery Bay, CA",13352,,,,,0,province_has_vp
District Heights,MD,"District Heights, MD",6144,,,,,0,province_has_vp
Dix Hills,NY,"Dix Hills, NY",26892,,,,,0,province_has_vp
Dobbs Ferry,NY,"Dobbs Ferry, NY",11131,,,,,0,province_has_vp
Dock Junction,GA,"Dock Junction, GA",7721,,,,,0,province_has_vp
Doctor Alberto Oviedo Mota,BC,"Doctor Alberto Oviedo Mota, BC",8064,,,,,0,province_has_vp
Doffing,TX,"Doffing, TX",5091,,,,,0,province_has_vp
Dollard-Des Ormeaux,QC,"Dollard-Des Ormeaux, QC",48930,,,,,0,province_has_vp
Donaldsonville,LA,"Donaldsonville, LA",7792,,,,,0,province_has_vp
Dondon,HT,Dondon,5029,,,,,0,province_has_vp
Donna,TX,"Donna, TX",16523,,,,,0,province_has_vp
Doraville,GA,"Doraville, GA",10896,,,,,0,province_has_vp
Dorchester,MA,"Dorchester, MA",97826,,,,,0,province_has_vp
Dormont,PA,"Dormont, PA",8465,,,,,0,province_has_vp
Dorval,QC,"Dorval, QC",18980,,,,,0,province_has_vp
Dothan,AL,"Dothan, AL",71072,,,,,0,province_has_vp
Douglas,GA,"Douglas, GA",11718,,,,,0,province_has_vp
Douglas,NB,"Douglas, NB",5935,,,,,0,province_has_vp
Douglas,WY,"Douglas, WY",6345,,,,,0,province_has_vp
Dover,DE,"Dover, DE",38079,,,,,0,province_has_vp
Dover,NH,"Dover, NH",32741,,,,,0,province_has_vp
Dover,NJ,"Dover, NJ",18346,,,,,0,province_has_vp
Dover,OH,"Dover, OH",12899,,,,,0,province_has_vp
Dowagiac,MI,"Dowagiac, MI",5851,,,,,0,province_has_vp
Downers Grove,IL,"Downers Grove, IL",49732,,,,,0,province_has_vp
Downey,CA,"Downey, CA",114219,,,,,0,province_has_vp
Dowsett Highlands,HI,"Dowsett Highlands, HI",5360,,,,,0,province_has_vp
Doylestown,PA,"Doylestown, PA",8301,,,,,0,province_has_vp
Dracut,MA,"Dracut, MA",28831,,,,,0,province_has_vp
Draper,UT,"Draper, UT",46774,,,,,0,province_has_vp
Dresher,PA,"Dresher, PA",5610,,,,,0,province_has_vp
Drexel Heights,AZ,"Drexel Heights, AZ",27749,,,,,0,province_has_vp
Drexel Hill,PA,"Drexel Hill, PA",28043,,,,,0,province_has_vp
Druid Hills,GA,"Druid Hills, GA",14568,,,,,0,province_has_vp
Drummondville,QC,"Drummondville, QC",59489,,,,,0,province_has_vp
Du Quoin,IL,"Du Quoin, IL",5949,,,,,0,province_has_vp
DuPont,WA,"DuPont, WA",9356,,,,,0,province_has_vp
Dublin,CA,"Dublin, CA",57721,,,,,0,province_has_vp
Dublin,OH,"Dublin, OH",45098,,,,,0,province_has_vp
Dubuque,IA,"Dubuque, IA",59246,,,,,0,province_has_vp
Duluth,GA,"Duluth, GA",29193,,,,,0,province_has_vp
Duluth,MN,"Duluth, MN",90884,,,,,0,province_has_vp
Dumas,TX,"Dumas, TX",17074,,,,,0,province_has_vp
Dumbarton,VA,"Dumbarton, VA",7879,,,,,0,province_has_vp
Dumfries,VA,"Dumfries, VA",5217,,,,,0,province_has_vp
Dumont,NJ,"Dumont, NJ",18001,,,,,0,province_has_vp
Dunbar,WV,"Dunbar, WV",7659,,,,,0,province_has_vp
Duncanville,TX,"Duncanville, TX",39826,,,,,0,province_has_vp
Dundalk,MD,"Dundalk, MD",63597,,,,,0,province_has_vp
Dunellen,NJ,"Dunellen, NJ",7431,,,,,0,province_has_vp
Dunlap,IN,"Dunlap, IN",6235,,,,,0,province_has_vp
Dunmore,PA,"Dunmore, PA",13379,,,,,0,province_has_vp
Dunwoody,GA,"Dunwoody, GA",48733,,,,,0,province_has_vp
Duquesne,PA,"Duquesne, PA",5535,,,,,0,province_has_vp
Durango,CO,"Durango, CO",19071,,,,,0,province_has_vp
Durango,DG,"Durango, DG",654876,,,,,0,province_has_vp
Durham,NC,"Durham, NC",278993,,,,,0,province_has_vp
Durham,NH,"Durham, NH",10345,,,,,0,province_has_vp
Duvall,WA,"Duvall, WA",7674,,,,,0,province_has_vp
Duvernay-Est,QC,"Duvernay-Est, QC",14000,,,,,0,province_has_vp
Dyer,IN,"Dyer, IN",16051,,,,,0,province_has_vp
Dyersburg,TN,"Dyersburg, TN",16781,,,,,0,province_has_vp
Dzitbalche,CM,"Dzitbalche, CM",11686,,,,,0,province_has_vp
Eagan,MN,"Eagan, MN",66286,,,,,0,province_has_vp
Eagle Point,OR,"Eagle Point, OR",8902,,,,,0,province_has_vp
Eagle River,AK,"Eagle River, AK",24793,,,,,0,province_has_vp
Eagle,ID,"Eagle, ID",23612,,,,,0,province_has_vp
Eagleton Village,TN,"Eagleton Village, TN",5052,,,,,0,province_has_vp
East Amherst,NY,"East Amherst, NY",24914,,,,,0,province_has_vp
East Bethel,MN,"East Bethel, MN",11692,,,,,0,province_has_vp
East Boston,MA,"East Boston, MA",43066,,,,,0,province_has_vp
East Bozeman,MT,"East Bozeman, MT",30000,,,,,0,province_has_vp
East Brainerd,TN,"East Brainerd, TN",15114,,,,,0,province_has_vp
East Bridgewater,MA,"East Bridgewater, MA",14021,,,,,0,province_has_vp
East Brunswick,NJ,"East Brunswick, NJ",48495,,,,,0,province_has_vp
East Cambridge,MA,"East Cambridge, MA",13122,,,,,0,province_has_vp
East Chattanooga,TN,"East Chattanooga, TN",154024,,,,,0,province_has_vp
East Chicago,IN,"East Chicago, IN",28699,,,,,0,province_has_vp
East Cleveland,OH,"East Cleveland, OH",17344,,,,,0,province_has_vp
East Concord,NH,"East Concord, NH",42605,,,,,0,province_has_vp
East Falmouth,MA,"East Falmouth, MA",6038,,,,,0,province_has_vp
East Farmingdale,NY,"East Farmingdale, NY",6484,,,,,0,province_has_vp
East Florence,AL,"East Florence, AL",35733,,,,,0,province_has_vp
East Foothills,CA,"East Foothills, CA",8269,,,,,0,province_has_vp
East Franklin,NJ,"East Franklin, NJ",8669,,,,,0,province_has_vp
East Garden City,NY,"East Garden City, NY",6208,,,,,0,province_has_vp
East Glenville,NY,"East Glenville, NY",6616,,,,,0,province_has_vp
East Grand Rapids,MI,"East Grand Rapids, MI",11311,,,,,0,province_has_vp
East Greenwich,RI,"East Greenwich, RI",13682,,,,,0,province_has_vp
East Hampton,VA,"East Hampton, VA",147993,,,,,0,province_has_vp
East Hanover,NJ,"East Hanover, NJ",12194,,,,,0,province_has_vp
East Hartford,CT,"East Hartford, CT",51252,,,,,0,province_has_vp
East Haven,CT,"East Haven, CT",29257,,,,,0,province_has_vp
East Highland Park,VA,"East Highland Park, VA",14796,,,,,0,province_has_vp
East Hills,NY,"East Hills, NY",7155,,,,,0,province_has_vp
East Honolulu,HI,"East Honolulu, HI",49914,,,,,0,province_has_vp
East Kapolei,HI,"East Kapolei, HI",5299,,,,,0,province_has_vp
East La Mirada,CA,"East La Mirada, CA",9757,,,,,0,province_has_vp
East Lake-Orient Park,FL,"East Lake-Orient Park, FL",22753,,,,,0,province_has_vp
East Lansing,MI,"East Lansing, MI",48471,,,,,0,province_has_vp
East Liverpool,OH,"East Liverpool, OH",10846,,,,,0,province_has_vp
East Longmeadow,MA,"East Longmeadow, MA",15102,,,,,0,province_has_vp
East Los Angeles,CA,"East Los Angeles, CA",126496,,,,,0,province_has_vp
East Massapequa,NY,"East Massapequa, NY",19069,,,,,0,province_has_vp
East Meadow,NY,"East Meadow, NY",38132,,,,,0,province_has_vp
East Millcreek,UT,"East Millcreek, UT",20816,,,,,0,province_has_vp
East Milton,FL,"East Milton, FL",11074,,,,,0,province_has_vp
East Naples,FL,"East Naples, FL",22951,,,,,0,province_has_vp
East Northport,NY,"East Northport, NY",20217,,,,,0,province_has_vp
East Norwalk,CT,"East Norwalk, CT",84530,,,,,0,province_has_vp
East Orange,NJ,"East Orange, NJ",64949,,,,,0,province_has_vp
East Palo Alto,CA,"East Palo Alto, CA",29662,,,,,0,province_has_vp
East Pasadena,CA,"East Pasadena, CA",6144,,,,,0,province_has_vp
East Pensacola Heights,FL,"East Pensacola Heights, FL",54104,,,,,0,province_has_vp
East Peoria,IL,"East Peoria, IL",23080,,,,,0,province_has_vp
East Providence,RI,"East Providence, RI",47408,,,,,0,province_has_vp
East Rancho Dominguez,CA,"East Rancho Dominguez, CA",15135,,,,,0,province_has_vp
East Renton Highlands,WA,"East Renton Highlands, WA",11140,,,,,0,province_has_vp
East Ridge,TN,"East Ridge, TN",20979,,,,,0,province_has_vp
East Riverdale,MD,"East Riverdale, MD",15509,,,,,0,province_has_vp
East Rochester,NY,"East Rochester, NY",6666,,,,,0,province_has_vp
East Rockaway,NY,"East Rockaway, NY",9894,,,,,0,province_has_vp
East Rutherford,NJ,"East Rutherford, NJ",9164,,,,,0,province_has_vp
East Saint Louis,IL,"East Saint Louis, IL",27006,,,,,0,province_has_vp
East Somerville,MA,"East Somerville, MA",8170,,,,,0,province_has_vp
East Superior,WY,"East Superior, WY",4200,,,,,0,province_has_vp
East York,PA,"East York, PA",8777,,,,,0,province_has_vp
Eastern Okanogan Highlands,WA,"Eastern Okanogan Highlands, WA",42000,,,,,0,province_has_vp
Eastern Passage,NS,"Eastern Passage, NS",11738,,,,,0,province_has_vp
Eastern Townships,QC,"Eastern Townships, QC",264000,,,,,0,province_has_vp
Eastham,MA,"Eastham, MA",5548,,,,,0,province_has_vp
Eastlake,OH,"Eastlake, OH",18232,,,,,0,province_has_vp
Eastman,GA,"Eastman, GA",5285,,,,,0,province_has_vp
Easton,CT,"Easton, CT",7625,,,,,0,province_has_vp
Easton,PA,"Easton, PA",26915,,,,,0,province_has_vp
Eastpointe,MI,"Eastpointe, MI",32657,,,,,0,province_has_vp
Eastvale,CA,"Eastvale, CA",59039,,,,,0,province_has_vp
Eastwood,MI,"Eastwood, MI",6340,,,,,0,province_has_vp
Eatontown,NJ,"Eatontown, NJ",12301,,,,,0,province_has_vp
Eau Claire,WI,"Eau Claire, WI",69421,,,,,0,province_has_vp
Ecorse,MI,"Ecorse, MI",9257,,,,,0,province_has_vp
Eden Prairie,MN,"Eden Prairie, MN",63496,,,,,0,province_has_vp
Edgemere,MD,"Edgemere, MD",8669,,,,,0,province_has_vp
Edgemoor,DE,"Edgemoor, DE",5677,,,,,0,province_has_vp
Edgewater,CO,"Edgewater, CO",5302,,,,,0,province_has_vp
Edgewater,NJ,"Edgewater, NJ",12034,,,,,0,province_has_vp
Edgewood,KY,Edgewood,8769,,,,,0,province_has_vp
Edina,MN,"Edina, MN",50138,,,,,0,province_has_vp
Edinboro,PA,"Edinboro, PA",6335,,,,,0,province_has_vp
Edison,NJ,"Edison, NJ",107588,,,,,0,province_has_vp
Edmond,OK,"Edmond, OK",90092,,,,,0,province_has_vp
Edmonton,AB,"Edmonton, AB",1010899,,,,,0,province_has_vp
Eggertsville,NY,"Eggertsville, NY",15019,,,,,0,province_has_vp
Eglin Village,FL,"Eglin Village, FL",7000,,,,,0,province_has_vp
Ejido Hermosillo,BC,"Ejido Hermosillo, BC",5101,,,,,0,province_has_vp
El Cajon,CA,"El Cajon, CA",103679,,,,,0,province_has_vp
El Campanario y Oradel,TM,"El Campanario y Oradel, TM",6951,,,,,0,province_has_vp
El Carrizo,SI,"El Carrizo, SI",12000,,,,,0,province_has_vp
El Castillo,VE,"El Castillo, VE",5154,,,,,0,province_has_vp
El Centro,CA,"El Centro, CA",44378,,,,,0,province_has_vp
El Cerrito Corona,CA,"El Cerrito Corona, CA",5100,,,,,0,province_has_vp
El Cerrito,CA,"El Cerrito, CA",23549,,,,,0,province_has_vp
El Diez,SI,"El Diez, SI",6939,,,,,0,province_has_vp
El Dorado Hills,CA,"El Dorado Hills, CA",42108,,,,,0,province_has_vp
El Factor,DO,El Factor,7014,,,,,0,province_has_vp
El Granada,CA,"El Granada, CA",5467,,,,,0,province_has_vp
El Mirage,AZ,"El Mirage, AZ",33935,,,,,0,province_has_vp
El Monte,CA,"El Monte, CA",116732,,,,,0,province_has_vp
El Naranjito,VE,"El Naranjito, VE",7574,,,,,0,province_has_vp
El Nino,BC,"El Nino, BC",8999,,,,,0,province_has_vp
El Paso,TX,"El Paso, TX",678815,,,,,0,province_has_vp
El Pueblito,QT,"El Pueblito, QT",71254,,,,,0,province_has_vp
El Rio,CA,"El Rio, CA",7198,,,,,0,province_has_vp
El Sauz,QT,"El Sauz, QT",6569,,,,,0,province_has_vp
El Sauzal de Rodriguez,BC,"El Sauzal de Rodriguez, BC",8832,,,,,0,province_has_vp
El Segundo,CA,"El Segundo, CA",17037,,,,,0,province_has_vp
El Sobrante,CA,"El Sobrante, CA",12669,,,,,0,province_has_vp
El Tejar,VE,"El Tejar, VE",11168,,,,,0,province_has_vp
El Valle,DO,El Valle,5666,,,,,0,province_has_vp
Eldorado at Santa Fe,NM,"Eldorado at Santa Fe, NM",6130,,,,,0,province_has_vp
Eleuthera,BS,Eleuthera,11000,,,,,0,province_has_vp
Elizabeth City,NC,"Elizabeth City, NC",20400,,,,,0,province_has_vp
Elizabeth,NJ,"Elizabeth, NJ",137298,,,,,0,province_has_vp
Elizabethton,TN,"Elizabethton, TN",13772,,,,,0,province_has_vp
Elizabethtown,KY,Elizabethtown,29678,,,,,0,province_has_vp
Elizabethtown,PA,"Elizabethtown, PA",11586,,,,,0,province_has_vp
Elk Plain,WA,"Elk Plain, WA",14205,,,,,0,province_has_vp
Elkhart,IN,"Elkhart, IN",53923,,,,,0,province_has_vp
Elkhorn,NE,"Elkhorn, NE",8251,,,,,0,province_has_vp
Elkins Park,PA,"Elkins Park, PA",6901,,,,,0,province_has_vp
Elko,NV,"Elko, NV",20564,,,,,0,province_has_vp
Elkridge,MD,"Elkridge, MD",15593,,,,,0,province_has_vp
Ellendale,TN,"Ellendale, TN",25882,,,,,0,province_has_vp
Ellettsville,IN,"Ellettsville, IN",6544,,,,,0,province_has_vp
Ellicott City,MD,"Ellicott City, MD",65834,,,,,0,province_has_vp
Ellsworth Air Force Base,SD,"Ellsworth Air Force Base, SD",8000,,,,,0,province_has_vp
Elm Grove,WI,"Elm Grove, WI",6172,,,,,0,province_has_vp
Elmendorf Air Force Base,AK,"Elmendorf Air Force Base, AK",6621,,,,,0,province_has_vp
Elmhurst,IL,"Elmhurst, IL",45957,,,,,0,province_has_vp
Elmont,NY,"Elmont, NY",33198,,,,,0,province_has_vp
Elmwood Park,IL,"Elmwood Park, IL",24840,,,,,0,province_has_vp
Elmwood Park,NJ,"Elmwood Park, NJ",20279,,,,,0,province_has_vp
Eloy,AZ,"Eloy, AZ",17059,,,,,0,province_has_vp
Elsa,TX,"Elsa, TX",6647,,,,,0,province_has_vp
Elsmere,KY,Elsmere,8536,,,,,0,province_has_vp
Elsmere,DE,"Elsmere, DE",6146,,,,,0,province_has_vp
Elverta,CA,"Elverta, CA",5492,,,,,0,province_has_vp
Elwood,NY,"Elwood, NY",11177,,,,,0,province_has_vp
Emerson,NJ,"Emerson, NJ",7697,,,,,0,province_has_vp
Emeryville,CA,"Emeryville, CA",11694,,,,,0,province_has_vp
Emiliano Zapata,NL,"Emiliano Zapata, NL",6174,,,,,0,province_has_vp
Emmaus,PA,"Emmaus, PA",11368,,,,,0,province_has_vp
Emmett,ID,"Emmett, ID",6604,,,,,0,province_has_vp
Encarnacion de Diaz,JA,"Encarnacion de Diaz, JA",25010,,,,,0,province_has_vp
Encinitas,CA,"Encinitas, CA",62930,,,,,0,province_has_vp
Encrucijada,CU,Encrucijada,26155,,,,,0,province_has_vp
Enfield,CT,"Enfield, CT",45212,,,,,0,province_has_vp
Enfield,NS,"Enfield, NS",6583,,,,,0,province_has_vp
Englewood Cliffs,NJ,"Englewood Cliffs, NJ",5403,,,,,0,province_has_vp
Englewood,CO,"Englewood, CO",33082,,,,,0,province_has_vp
Englewood,FL,"Englewood, FL",14863,,,,,0,province_has_vp
Englewood,NJ,"Englewood, NJ",28539,,,,,0,province_has_vp
Enid,OK,"Enid, OK",51308,,,,,0,province_has_vp
Enola,PA,"Enola, PA",6111,,,,,0,province_has_vp
Ensenada,BC,"Ensenada, BC",357000,,,,,0,province_has_vp
Ensley,FL,"Ensley, FL",20602,,,,,0,province_has_vp
Enterprise,AL,"Enterprise, AL",27978,,,,,0,province_has_vp
Enterprise,NV,"Enterprise, NV",108481,,,,,0,province_has_vp
Erie,CO,"Erie, CO",21420,,,,,0,province_has_vp
Erie,PA,"Erie, PA",94831,,,,,0,province_has_vp
Erlanger,KY,Erlanger,18797,,,,,0,province_has_vp
Erwin,TN,"Erwin, TN",5979,,,,,0,province_has_vp
Escanaba,MI,"Escanaba, MI",12164,,,,,0,province_has_vp
Escondido,CA,"Escondido, CA",151038,,,,,0,province_has_vp
Espanola,NM,"Espanola, NM",10224,,,,,0,province_has_vp
Esperalvillo,DO,Esperalvillo,5445,,,,,0,province_has_vp
Esperanza,CU,Esperanza,10462,,,,,0,province_has_vp
Essex,MD,"Essex, MD",39262,,,,,0,province_has_vp
Estacion Santa Engracia,TM,"Estacion Santa Engracia, TM",6606,,,,,0,province_has_vp
Estero,FL,"Estero, FL",30799,,,,,0,province_has_vp
Estes Park,CO,"Estes Park, CO",6257,,,,,0,province_has_vp
Ettrick,VA,"Ettrick, VA",6682,,,,,0,province_has_vp
Euclid,OH,"Euclid, OH",47676,,,,,0,province_has_vp
Eufaula,AL,"Eufaula, AL",12596,,,,,0,province_has_vp
Eunice,LA,"Eunice, LA",10310,,,,,0,province_has_vp
Eureka,CA,"Eureka, CA",26512,,,,,0,province_has_vp
Eureka,IL,"Eureka, IL",5377,,,,,0,province_has_vp
Evans,GA,"Evans, GA",29011,,,,,0,province_has_vp
Evanston,IL,"Evanston, IL",75527,,,,,0,province_has_vp
Evanston,WY,"Evanston, WY",11747,,,,,0,province_has_vp
Evansville,IN,"Evansville, IN",117298,,,,,0,province_has_vp
Everett,MA,"Everett, MA",46050,,,,,0,province_has_vp
Evergreen Park,IL,"Evergreen Park, IL",19841,,,,,0,province_has_vp
Evergreen,MT,"Evergreen, MT",7616,,,,,0,province_has_vp
Everman,TX,"Everman, TX",6352,,,,,0,province_has_vp
Ewing,NJ,"Ewing, NJ",36559,,,,,0,province_has_vp
Excelsior Springs,MO,"Excelsior Springs, MO",11486,,,,,0,province_has_vp
Exeter,NH,"Exeter, NH",9242,,,,,0,province_has_vp
Exeter,PA,"Exeter, PA",5596,,,,,0,province_has_vp
Ezequiel Montes,QT,"Ezequiel Montes, QT",14053,,,,,0,province_has_vp
Fabens,TX,"Fabens, TX",8257,,,,,0,province_has_vp
Fair Haven,NJ,"Fair Haven, NJ",6029,,,,,0,province_has_vp
Fair Lawn,NJ,"Fair Lawn, NJ",33597,,,,,0,province_has_vp
Fair Oaks,CA,"Fair Oaks, CA",30912,,,,,0,province_has_vp
Fair Oaks,GA,"Fair Oaks, GA",8225,,,,,0,province_has_vp
Fair Plain,MI,"Fair Plain, MI",7631,,,,,0,province_has_vp
Fairbanks,AK,"Fairbanks, AK",32515,,,,,0,province_has_vp
Fairborn,OH,"Fairborn, OH",33452,,,,,0,province_has_vp
Fairdale,KY,Fairdale,8148,,,,,0,province_has_vp
Fairfax Station,VA,"Fairfax Station, VA",12030,,,,,0,province_has_vp
Fairfax,CA,"Fairfax, CA",7626,,,,,0,province_has_vp
Fairfield Heights,IN,"Fairfield Heights, IN",21285,,,,,0,province_has_vp
Fairfield,CT,"Fairfield, CT",62000,,,,,0,province_has_vp
Fairfield,NJ,"Fairfield, NJ",7063,,,,,0,province_has_vp
Fairfield,OH,"Fairfield, OH",42767,,,,,0,province_has_vp
Fairhaven,MA,"Fairhaven, MA",16453,,,,,0,province_has_vp
Fairhope,AL,"Fairhope, AL",18730,,,,,0,province_has_vp
Fairland,MD,"Fairland, MD",23681,,,,,0,province_has_vp
Fairlawn,OH,"Fairlawn, OH",7413,,,,,0,province_has_vp
Fairless Hills,PA,"Fairless Hills, PA",8466,,,,,0,province_has_vp
Fairmont,WV,"Fairmont, WV",18733,,,,,0,province_has_vp
Fairmount,MA,"Fairmount, MA",6282,,,,,0,province_has_vp
Fairmount,NY,"Fairmount, NY",10224,,,,,0,province_has_vp
Fairport,NY,"Fairport, NY",5351,,,,,0,province_has_vp
Fairview Heights,IL,"Fairview Heights, IL",16827,,,,,0,province_has_vp
Fairview Park,OH,"Fairview Park, OH",16407,,,,,0,province_has_vp
Fairview Shores,FL,"Fairview Shores, FL",10239,,,,,0,province_has_vp
Fairview,CA,"Fairview, CA",10003,,,,,0,province_has_vp
Fairview,NJ,"Fairview, NJ",14451,,,,,0,province_has_vp
Fairview,NY,"Fairview, NY",5515,,,,,0,province_has_vp
Fairview,OR,"Fairview, OR",9280,,,,,0,province_has_vp
Fairview,TX,"Fairview, TX",10372,,,,,0,province_has_vp
Fairwood,MD,"Fairwood, MD",5031,,,,,0,province_has_vp
Falcon Heights,MN,"Falcon Heights, MN",5571,,,,,0,province_has_vp
Fall River,MA,"Fall River, MA",94000,,,,,0,province_has_vp
Fall River,NS,"Fall River, NS",11526,,,,,0,province_has_vp
Fanwood,NJ,"Fanwood, NJ",7651,,,,,0,province_has_vp
Fargo,ND,"Fargo, ND",125990,,,,,0,province_has_vp
Farmers Branch,TX,"Farmers Branch, TX",32689,,,,,0,province_has_vp
Farmingdale,NY,"Farmingdale, NY",8688,,,,,0,province_has_vp
Farmington Hills,MI,"Farmington Hills, MI",81330,,,,,0,province_has_vp
Farmington,AR,"Farmington, AR",6701,,,,,0,province_has_vp
Farmington,CT,"Farmington, CT",25000,,,,,0,province_has_vp
Farmington,MI,"Farmington, MI",10523,,,,,0,province_has_vp
Farmington,NM,"Farmington, NM",46624,,,,,0,province_has_vp
Farmington,UT,"Farmington, UT",22566,,,,,0,province_has_vp
Farnham,QC,"Farnham, QC",11228,,,,,0,province_has_vp
Farr West,UT,"Farr West, UT",6616,,,,,0,province_has_vp
Farragut,TN,"Farragut, TN",21919,,,,,0,province_has_vp
Fayetteville,AR,"Fayetteville, AR",93949,,,,,0,province_has_vp
Fayetteville,NC,"Fayetteville, NC",208501,,,,,0,province_has_vp
Federal Heights,CO,"Federal Heights, CO",12381,,,,,0,province_has_vp
Felida,WA,"Felida, WA",7385,,,,,0,province_has_vp
Fells Point,MD,"Fells Point, MD",5057,,,,,0,province_has_vp
Fellsmere,FL,"Fellsmere, FL",5514,,,,,0,province_has_vp
Ferguson,MO,"Ferguson, MO",21059,,,,,0,province_has_vp
Fern Park,FL,"Fern Park, FL",7704,,,,,0,province_has_vp
Fernandina Beach,FL,"Fernandina Beach, FL",12339,,,,,0,province_has_vp
Ferndale,MD,"Ferndale, MD",16746,,,,,0,province_has_vp
Ferndale,MI,"Ferndale, MI",20177,,,,,0,province_has_vp
Ferry Pass,FL,"Ferry Pass, FL",28921,,,,,0,province_has_vp
Filomeno Mata,VE,"Filomeno Mata, VE",13304,,,,,0,province_has_vp
