name,abbr,lon,lat,population,label,source,geoname_id
Conyers,GA,-84.01769,33.66761,15875,"Conyers, GA",geonames,4189213
Zinapecuaro de Figueroa,MI,-100.82731,19.86005,15875,"Zinapecuaro de Figueroa, MI",geonames,3979665
Myrtle Grove,FL,-87.30747,30.42103,15870,"Myrtle Grove, FL",geonames,4165519
Narragansett,RI,-71.4495,41.4501,15868,"Narragansett, RI",geonames,5223505
Kaukauna,WI,-88.27205,44.27804,15854,"Kaukauna, WI",geonames,5258296
Santiago Tlacotepec,EM,-99.67083,19.22708,15853,"Santiago Tlacotepec, EM",geonames,3762210
Jamestown,ND,-98.7084,46.9105,15849,"Jamestown, ND",curated,
Port Washington,NY,-73.69819,40.82566,15846,"Port Washington, NY",geonames,5132029
Sanarate,GUA,-90.19876,14.78828,15843,Sanarate,geonames,3590406
New Port Richey,FL,-82.71927,28.24418,15842,"New Port Richey, FL",geonames,4165869
Aurora,OH,-81.34539,41.31755,15838,"Aurora, OH",geonames,5146233
Adams Morgan,DC,-77.0422,38.9215,15830,Washington D.C.,geonames,4137457
Steinbach,MB,-96.68451,49.52579,15829,"Steinbach, MB",geonames,6156102
Asbury Park,NJ,-74.01208,40.22039,15818,"Asbury Park, NJ",geonames,5095281
Lake Country,BC,-119.39672,50.0088,15817,"Lake Country, BC",geonames,12070755
Lutherville-Timonium,MD,-76.61099,39.43997,15814,"Lutherville-Timonium, MD",geonames,7258897
Rutland,VT,-72.9726,43.6106,15807,"Rutland, VT",curated,
Ashland,MA,-71.4634,42.26121,15802,"Ashland, MA",geonames,4929283
Hybla Valley,VA,-77.08303,38.74761,15801,"Hybla Valley, VA",geonames,4765520
Longmeadow,MA,-72.58287,42.0501,15784,"Longmeadow, MA",geonames,4942508
Elkton,MD,-75.83327,39.60678,15782,"Elkton, MD",geonames,4354234
Yoro,HN,-87.12838,15.13824,15774,"Yoro, HN",geonames,3600195
Grosse Pointe Woods,MI,-82.90686,42.44365,15762,"Grosse Pointe Woods, MI",geonames,4994871
Alton,TX,-98.31335,26.28729,15760,"Alton, TX",geonames,4670555
Pinehurst,NC,-79.46948,35.19543,15752,"Pinehurst, NC",geonames,4485272
Groves,TX,-93.91712,29.94827,15750,"Groves, TX",geonames,4695317
Orient Heights,MA,-71.00366,42.3876,15741,"Orient Heights, MA",geonames,4946402
Wilkinsburg,PA,-79.88199,40.44174,15731,"Wilkinsburg, PA",geonames,5219501
Manassas Park,VA,-77.46971,38.784,15726,"Manassas Park, VA",geonames,4771414
Willow Grove,PA,-75.11573,40.144,15726,"Willow Grove, PA",geonames,5219619
Avon Center,OH,-82.01959,41.45976,15724,"Avon Center, OH",geonames,5146282
Gatesville,TX,-97.74391,31.43516,15724,"Gatesville, TX",geonames,4693150
La Grange,IL,-87.86923,41.80503,15723,"La Grange, IL",geonames,4898846
Mont-Saint-Hilaire,QC,-73.1868,45.56515,15720,"Mont-Saint-Hilaire, QC",geonames,6077340
Great Bend,KS,-98.76481,38.36446,15717,"Great Bend, KS",geonames,4272340
Shively,KY,-85.82274,38.20007,15713,Shively,geonames,4308225
Highland Springs,VA,-77.32776,37.54598,15711,"Highland Springs, VA",geonames,4764127
Hueytown,AL,-86.99666,33.45122,15710,"Hueytown, AL",geonames,4068446
Mill Creek East,WA,-122.18766,47.83602,15709,"Mill Creek East, WA",geonames,7315418
New Haven,IN,-85.01441,41.0706,15709,"New Haven, IN",geonames,4924104
Talladega,AL,-86.1058,33.43594,15709,"Talladega, AL",geonames,4092788
Koolauloa,HI,-157.9265,21.60579,15697,"Koolauloa, HI",geonames,13100438
Middleburg Heights,OH,-81.81291,41.36144,15696,"Middleburg Heights, OH",geonames,5162851
Jalpa de Mendez,TB,-93.06376,18.17678,15695,"Jalpa de Mendez, TB",geonames,3526603
Traverse City,MI,-85.6024,44.7631,15678,"Traverse City, MI",curated,
Pacific Grove,CA,-121.91662,36.61774,15674,"Pacific Grove, CA",geonames,5380437
Humble,TX,-95.26216,29.99883,15665,"Humble, TX",geonames,4699442
Greenwood Village,CO,-104.95081,39.61721,15663,"Greenwood Village, CO",geonames,5423908
Mitchell,SD,-98.0298,43.7094,15660,"Mitchell, SD",curated,
La Cruz,SI,-106.8925,23.92126,15657,"La Cruz, SI",geonames,4002745
Bryn Mawr-Skyway,WA,-122.24092,47.4943,15645,"Bryn Mawr-Skyway, WA",geonames,7260966
El Tejar,GUA,-90.79122,14.64683,15639,El Tejar,geonames,3596041
Erandique,HN,-88.46447,14.23787,15633,"Erandique, HN",geonames,3609775
Bradley,IL,-87.86115,41.14198,15617,"Bradley, IL",geonames,4885418
Saint-Basile-le-Grand,QC,-73.28246,45.53338,15605,"Saint-Basile-le-Grand, QC",geonames,6137489
Desarmes,HT,-72.39058,18.99345,15594,Desarmes,geonames,3726674
Elkridge,MD,-76.71358,39.21261,15593,"Elkridge, MD",geonames,4354256
Zinacatepec,PU,-97.24621,18.33516,15592,"Zinacatepec, PU",geonames,3517795
Tulantongo,EM,-98.87464,19.53159,15584,"Tulantongo, EM",geonames,3817714
North Myrtle Beach,SC,-78.68002,33.81601,15579,"North Myrtle Beach, SC",geonames,4589446
Sabanitas,PA,-79.80543,9.34521,15577,"Sabanitas, PA",geonames,3701682
Esparza,CR,-84.66628,9.99197,15575,"Esparza, CR",geonames,3623781
Williamstown,NJ,-74.99517,39.68623,15567,"Williamstown, NJ",geonames,4504871
Leduc,AB,-113.55201,53.26682,15561,"Leduc, AB",geonames,6051562
Long Beach,MS,-89.15282,30.35048,15555,"Long Beach, MS",geonames,4434069
Boulder City,NV,-114.83249,35.97859,15551,"Boulder City, NV",geonames,5500539
Otsego,MN,-93.59135,45.27413,15551,"Otsego, MN",geonames,5040477
Magog,QC,-72.14909,45.26678,15550,"Magog, QC",geonames,6064180
Fillmore,CA,-118.91815,34.39916,15548,"Fillmore, CA",geonames,5284756
Lake Wales,FL,-81.58591,27.90141,15541,"Lake Wales, FL",geonames,4161400
Venceremos,QT,-100.39806,20.55083,15538,"Venceremos, QT",geonames,8858122
Libres,PU,-97.68737,19.46574,15536,"Libres, PU",geonames,3524374
Monte Plata,DO,-69.78431,18.80748,15532,Monte Plata,geonames,3496134
Addison,TX,-96.82917,32.96179,15518,"Addison, TX",geonames,4669828
Ahualulco de Mercado,JA,-103.97461,20.70137,15512,"Ahualulco de Mercado, JA",geonames,4019082
East Riverdale,MD,-76.911,38.958,15509,"East Riverdale, MD",geonames,4353925
Laurinburg,NC,-79.46282,34.77405,15507,"Laurinburg, NC",geonames,4475347
San Pablo Oztotepec,DF,-99.07361,19.18652,15507,"San Pablo Oztotepec, DF",geonames,3522246
Hernando,MS,-89.9937,34.82399,15503,"Hernando, MS",geonames,4429589
Hurricane,UT,-113.28995,37.17526,15501,"Hurricane, UT",geonames,5540831
Plainfield,CT,-71.91507,41.67649,15498,"Plainfield, CT",geonames,4840755
Hanover,PA,-76.98304,39.80066,15496,"Hanover, PA",geonames,4558475
Venustiano Carranza,CS,-92.56317,16.33851,15496,"Venustiano Carranza, CS",geonames,3514785
Lithia Springs,GA,-84.66049,33.794,15491,"Lithia Springs, GA",geonames,4205885
Las Delicias,BC,-116.94361,32.40889,15486,"Las Delicias, BC",geonames,8599061
Farmingville,NY,-73.02955,40.83121,15481,"Farmingville, NY",geonames,5116937
Mastic,NY,-72.84094,40.80204,15481,"Mastic, NY",geonames,5126208
Setauket-East Setauket,NY,-73.10179,40.93064,15477,"Setauket-East Setauket, NY",geonames,7258965
Harrison,NJ,-74.15626,40.74649,15474,"Harrison, NJ",geonames,5098863
Martha Lake,WA,-122.2393,47.85093,15473,"Martha Lake, WA",geonames,5802493
Cardenas,SL,-99.64247,22.00144,15469,"Cardenas, SL",geonames,3531574
San Juan de Dios,CR,-84.08438,9.87812,15469,"San Juan de Dios, CR",geonames,3621804
Indianola,IA,-93.55744,41.35805,15467,"Indianola, IA",geonames,4861719
Santiago Tuxtla,VE,-95.3006,18.46576,15459,"Santiago Tuxtla, VE",geonames,3516912
Perry,GA,-83.73157,32.45821,15457,"Perry, GA",geonames,4215391
Clive,IA,-93.72411,41.60304,15447,"Clive, IA",geonames,4852065
Madera,CH,-108.14334,29.19269,15447,"Madera, CH",geonames,3996956
Winder,GA,-83.72017,33.99261,15447,"Winder, GA",geonames,4231523
Clemson,SC,-82.83737,34.68344,15446,"Clemson, SC",geonames,4574989
Sonzacate,SV,-89.71472,13.73417,15446,"Sonzacate, SV",geonames,3583098
Periban de Ramos,MI,-102.41526,19.52032,15434,"Periban de Ramos, MI",geonames,3992919
Greenwood,MS,-90.17953,33.51623,15431,"Greenwood, MS",geonames,4428495
Juan Aldama,ZA,-103.39339,24.29072,15431,"Juan Aldama, ZA",geonames,4003804
Tavares,FL,-81.72563,28.80416,15430,"Tavares, FL",geonames,4174861
Great Falls,VA,-77.28832,38.99817,15427,"Great Falls, VA",geonames,4761951
Avocado Heights,CA,-117.99118,34.03612,15411,"Avocado Heights, CA",geonames,5325372
Kapolei Villages,HI,-158.067,21.33596,15408,"Kapolei Villages, HI",geonames,13645938
Eden,NC,-79.7667,36.48847,15403,"Eden, NC",geonames,4464873
Bay Village,OH,-81.92208,41.48477,15402,"Bay Village, OH",geonames,5146675
Lake Butler,FL,-81.54091,28.50167,15400,"Lake Butler, FL",geonames,4161178
San Mateo Huitzilzingo,EM,-98.92504,19.22906,15389,"San Mateo Huitzilzingo, EM",geonames,3817641
Somotillo,NI,-86.90506,13.04387,15385,"Somotillo, NI",geonames,3616234
Makakilo City,HI,-158.08583,21.34694,15383,"Makakilo City, HI",geonames,5850554
Benton Harbor,MI,-86.4542,42.1167,15381,"Benton Harbor, MI",curated,
Bostonia,CA,-116.93642,32.80755,15379,"Bostonia, CA",geonames,5330167
Westbury,NY,-73.58763,40.75566,15379,"Westbury, NY",geonames,5144040
Ayutla de los Libres,GR,-99.09616,16.96376,15370,"Ayutla de los Libres, GR",geonames,3532499
Iona,FL,-81.96398,26.52036,15369,"Iona, FL",geonames,4159805
Magladen Islands,QC,-61.4836,47.7897,15360,"Magladen Islands, QC",curated,
Dickson,TN,-87.38779,36.077,15359,"Dickson, TN",geonames,4618057
Newport,KY,-84.49578,39.09145,15354,Newport,geonames,4302529
Cullman,AL,-86.84361,34.17482,15350,"Cullman, AL",geonames,4057835
Live Oak,TX,-98.3364,29.56523,15346,"Live Oak, TX",geonames,4707055
Roanoke Rapids,NC,-77.65415,36.46154,15345,"Roanoke Rapids, NC",geonames,4488232
Storrs,CT,-72.24952,41.80843,15344,"Storrs, CT",geonames,4843786
Manitoulin Island,ON,-81.9268,45.98,15343,"Manitoulin Island, ON",curated,
The Dalles,OR,-121.17868,45.59456,15340,"The Dalles, OR",geonames,5756304
Los Lunas,NM,-106.73336,34.80617,15336,"Los Lunas, NM",geonames,5476913
West Bay,KY,-81.39281,19.38197,15335,West Bay,geonames,3580477
Dixon,IL,-89.47955,41.83892,15319,"Dixon, IL",geonames,4889959
Bellevue,WI,-87.9201,44.44416,15317,"Bellevue, WI",geonames,5245359
Millbrook,AL,-86.36192,32.47986,15314,"Millbrook, AL",geonames,4076239
Brownsville,FL,-80.24116,25.82176,15313,"Brownsville, FL",geonames,4149077
Nicoya,CR,-85.45093,10.15038,15313,"Nicoya, CR",geonames,3622716
Wailuku,HI,-156.50604,20.89133,15313,"Wailuku, HI",geonames,5854496
Warren Township,NJ,-74.51803,40.60822,15311,"Warren Township, NJ",geonames,8299577
Tuzantla,MI,-100.56679,19.20289,15302,"Tuzantla, MI",geonames,3980833
Orange Walk,BZ,-88.56328,18.08124,15298,"Orange Walk, BZ",geonames,3581514
Villa Independencia,VE,-97.05214,20.05523,15297,"Villa Independencia, VE",geonames,3526785
Bemidji,MN,-94.8803,47.4736,15294,"Bemidji, MN",curated,
Seaford,NY,-73.48818,40.66593,15294,"Seaford, NY",geonames,5137507
Washougal,WA,-122.35342,45.58262,15288,"Washougal, WA",geonames,5815136
Saint-Charles-Borromee,QC,-73.46586,46.05007,15285,"Saint-Charles-Borromee, QC",geonames,6137579
Dallas,OR,-123.31705,44.91928,15277,"Dallas, OR",geonames,5722064
Alquizar,CU,-82.58381,22.80474,15275,Alquizar,geonames,3569136
Henderson,NC,-78.39916,36.32959,15271,"Henderson, NC",geonames,4470566
Stallings,NC,-80.68618,35.0907,15270,"Stallings, NC",geonames,4493186
River Falls,WI,-92.62381,44.86136,15269,"River Falls, WI",geonames,5268986
Baragua,CU,-78.62567,21.68216,15268,Baragua,geonames,3567823
Berkley,MI,-83.18354,42.50309,15268,"Berkley, MI",geonames,4985744
Damascus,MD,-77.20387,39.28844,15257,"Damascus, MD",geonames,4352728
Saint John West,NB,-66.07776,45.25937,15255,"Saint John West, NB",geonames,6138525
Shelbyville,KY,-85.22357,38.21201,15253,Shelbyville,geonames,4308122
Coscomatepec de Bravo,VE,-97.04685,19.07275,15252,"Coscomatepec de Bravo, VE",geonames,3530175
Kennedy Street,DC,-77.01799,38.9563,15251,Washington D.C.,geonames,13526895
Roxbury Crossing,MA,-71.09116,42.33065,15248,"Roxbury Crossing, MA",geonames,4949152
Pataskala,OH,-82.67433,39.99562,15245,"Pataskala, OH",geonames,4520905
Tecamac,EM,-98.96895,19.71288,15244,"Tecamac, EM",geonames,3517524
Tepeapulco,HG,-98.55266,19.7884,15244,"Tepeapulco, HG",geonames,3515902
Santa Cruz,AW,-69.98094,12.50953,15236,Santa Cruz,geonames,3577102
Alborada Jaltenco,EM,-99.06889,19.66194,15235,"Alborada Jaltenco, EM",geonames,8858123
Tepalcatepec,MI,-102.84704,19.18725,15221,"Tepalcatepec, MI",geonames,3982007
South Yuba City,CA,-121.63913,39.11656,15217,"South Yuba City, CA",geonames,5397851
Ledyard,CT,-72.01424,41.43982,15212,"Ledyard, CT",geonames,4837648
Merrifield,VA,-77.22693,38.87428,15212,"Merrifield, VA",geonames,4772735
Saint-Vincent-de-Paul,QC,-73.64918,45.61678,15194,"Saint-Vincent-de-Paul, QC",geonames,6139184
Fords,NJ,-74.31598,40.52927,15187,"Fords, NJ",geonames,5098109
Kapolei,HI,-158.0582,21.33555,15186,"Kapolei, HI",geonames,6957263
New Territory,TX,-95.68078,29.59412,15186,"New Territory, TX",geonames,4714582
Clearlake,CA,-122.62637,38.95823,15182,"Clearlake, CA",geonames,5337908
Villa Hidalgo,JA,-102.58803,21.67616,15182,"Villa Hidalgo, JA",geonames,3980169
Pointe-a-Pitre,GP,-61.53459,16.23638,15181,Pointe-a-Pitre,geonames,3578599
McKinleyville,CA,-124.10062,40.94652,15177,"McKinleyville, CA",geonames,5567770
Brunswick,ME,-69.96533,43.91452,15175,"Brunswick, ME",geonames,4959473
Puebla,BC,-115.35387,32.56645,15168,"Puebla, BC",geonames,4011469
El Palmar,GUA,-91.578,14.65083,15167,El Palmar,geonames,3596644
Highview,KY,-85.62413,38.14285,15167,Highview,geonames,4294799
Cienega de Flores,NL,-100.16617,25.9545,15162,"Cienega de Flores, NL",geonames,4013892
Tetla,TL,-98.10325,19.44204,15161,"Tetla, TL",geonames,3516919
Kenmore,NY,-78.87004,42.96589,15160,"Kenmore, NY",geonames,5123247
Rabinal,GUA,-90.49255,15.0853,15157,Rabinal,geonames,3590924
Belvedere Park,GA,-84.26742,33.75483,15152,"Belvedere Park, GA",geonames,4181936
Ripon,CA,-121.12438,37.74159,15151,"Ripon, CA",geonames,5387749
Rossville,MD,-76.47968,39.33844,15147,"Rossville, MD",geonames,4367419
Depew,NY,-78.69225,42.90395,15146,"Depew, NY",geonames,5114900
Seven Oaks,SC,-81.14648,34.04876,15144,"Seven Oaks, SC",geonames,4595374
Gates-North Gates,NY,-77.70066,43.16547,15138,"Gates-North Gates, NY",geonames,7258633
Parlier,CA,-119.52707,36.61162,15138,"Parlier, CA",geonames,5381325
Wilmington Island,GA,-80.97372,32.00355,15138,"Wilmington Island, GA",geonames,4231354
East Rancho Dominguez,CA,-118.19535,33.89807,15135,"East Rancho Dominguez, CA",geonames,5344817
Crucecita,OA,-96.135,15.76889,15130,"Crucecita, OA",geonames,8858124
Southwest Waterfront,DC,-77.01758,38.87934,15129,Washington D.C.,geonames,13526900
Natchez,MS,-91.40329,31.56017,15128,"Natchez, MS",geonames,4437982
Cloverly,MD,-76.99775,39.10816,15126,"Cloverly, MD",geonames,4351851
Newton,IA,-93.04798,41.69971,15125,"Newton, IA",geonames,4868907
Lamont,CA,-118.91427,35.25968,15120,"Lamont, CA",geonames,5364916
Santa Barbara,HN,-88.23756,14.92217,15119,"Santa Barbara, HN",geonames,3601691
Tecpan de Galeana,GR,-100.63032,17.21976,15119,"Tecpan de Galeana, GR",geonames,3982170
East Brainerd,TN,-85.15023,34.99591,15114,"East Brainerd, TN",geonames,4619943
Rio Linda,CA,-121.44857,38.69101,15106,"Rio Linda, CA",geonames,5387687
Vandalia,OH,-84.19883,39.89061,15106,"Vandalia, OH",geonames,4527124
East Longmeadow,MA,-72.51259,42.06454,15102,"East Longmeadow, MA",geonames,4935434
Ramsey,NJ,-74.14098,41.05732,15102,"Ramsey, NJ",geonames,5103086
West Park,FL,-80.19894,25.98454,15097,"West Park, FL",geonames,4177897
Kenora,ON,-94.48985,49.76741,15096,"Kenora, ON",geonames,5991055
Greeneville,TN,-82.83099,36.16316,15094,"Greeneville, TN",geonames,4626334
Mount Vernon,IL,-88.90312,38.31727,15087,"Mount Vernon, IL",geonames,4245152
Adelphi,MD,-76.97192,39.00317,15086,"Adelphi, MD",geonames,4346991
Sooke,BC,-123.72762,48.37463,15086,"Sooke, BC",geonames,6151264
San Andres Xecul,GUA,-91.48307,14.90482,15074,San Andres Xecul,geonames,3590520
Front Royal,VA,-78.19444,38.91817,15070,"Front Royal, VA",geonames,4760232
Weston,WI,-89.54762,44.8908,15069,"Weston, WI",geonames,5278693
Tangancicuaro de Arista,MI,-102.20717,19.88684,15068,"Tangancicuaro de Arista, MI",geonames,3982545
Paradise,TT,-61.36298,10.65298,15067,Paradise,geonames,3573989
Spanish Springs,NV,-119.70741,39.64908,15064,"Spanish Springs, NV",geonames,5512827
Fort Leonard Wood,MO,-92.15717,37.70573,15061,"Fort Leonard Wood, MO",geonames,7259265
Duxbury,MA,-70.67226,42.04177,15059,"Duxbury, MA",geonames,4935211
Sterling,IL,-89.69622,41.78864,15057,"Sterling, IL",geonames,4912499
Williamsburg,VA,-76.70746,37.2707,15052,"Williamsburg, VA",geonames,4793846
San Rafael Arriba,CR,-84.07479,9.87648,15051,"San Rafael Arriba, CR",geonames,3621655
Somerton,AZ,-114.70968,32.59644,15048,"Somerton, AZ",geonames,5315062
Three Lakes,FL,-80.39839,25.64205,15047,"Three Lakes, FL",geonames,4175296
Xalatlaco,EM,-99.41844,19.18314,15043,"Xalatlaco, EM",geonames,3526611
La Trinite,MQ,-60.96319,14.73807,15040,La Trinite,geonames,3570446
Auburndale,FL,-81.78869,28.0653,15035,"Auburndale, FL",geonames,4146389
Santiago de Maria,SV,-88.46667,13.48333,15032,"Santiago de Maria, SV",geonames,3583199
Beatrice,NE,-96.7474,40.2664,15026,"Beatrice, NE",curated,
Gloversville,NY,-74.34375,43.05285,15023,"Gloversville, NY",geonames,5118743
Hereford,TX,-102.39932,34.81521,15021,"Hereford, TX",geonames,5523074
Eggertsville,NY,-78.80392,42.96339,15019,"Eggertsville, NY",geonames,5116303
Ocotlan de Morelos,OA,-96.67504,16.79183,15016,"Ocotlan de Morelos, OA",geonames,3522451
Alto Lucero,VE,-97.44194,20.95361,15011,"Alto Lucero, VE",geonames,3824536
Batavia,NY,-78.18752,42.99812,15010,"Batavia, NY",geonames,5108093
Guayos,CU,-79.46104,22.04888,15000,Guayos,geonames,3557432
Jamaica,CU,-82.16852,22.97559,15000,Jamaica,geonames,3556406
Le Plateau,QC,-75.7803,45.43514,15000,"Le Plateau, QC",geonames,10627796
Monctezuma,SL,-103.2667,22.6833,15000,"Monctezuma, SL",curated,
Suffolk Downs Station,MA,-70.99783,42.38982,15000,"Suffolk Downs Station, MA",geonames,4952355
Tiptonville,KY,-88.5717,36.7284,15000,Tiptonville,curated,
Armenia,SV,-89.49889,13.74361,14997,"Armenia, SV",geonames,3587333
Benito Juarez,VE,-97.84015,22.20261,14990,"Benito Juarez, VE",geonames,3824169
Bull Run,VA,-77.52055,38.78373,14983,"Bull Run, VA",geonames,4749854
Ammon,ID,-111.96664,43.46964,14960,"Ammon, ID",geonames,5583997
Guajiquiro,HN,-87.83333,14.11667,14959,"Guajiquiro, HN",geonames,3609395
Fort Saskatchewan,AB,-113.21382,53.69814,14957,"Fort Saskatchewan, AB",geonames,5955948
New River,AZ,-112.13599,33.91587,14952,"New River, AZ",geonames,5306523
Kilgore,TX,-94.87577,32.38626,14947,"Kilgore, TX",geonames,4703199
Calkini,CM,-90.05119,20.36905,14934,"Calkini, CM",geonames,3531793
Fullerton,PA,-75.47324,40.63176,14925,"Fullerton, PA",geonames,5190679
Oteapan,VE,-94.66615,18.00173,14925,"Oteapan, VE",geonames,3522279
Knik-Fairview,AK,-149.60012,61.51262,14923,"Knik-Fairview, AK",geonames,7262897
Nuevo Arraijan,PA,-79.72023,8.92643,14920,"Nuevo Arraijan, PA",geonames,3703833
San Nicolas de Bari,CU,-81.91333,22.78444,14914,San Nicolas de Bari,geonames,3538758
Hudson,MA,-71.56618,42.39176,14907,"Hudson, MA",geonames,4940094
Tonawanda,NY,-78.88031,43.02033,14907,"Tonawanda, NY",geonames,5141175
Villa Rica,GA,-84.91911,33.73205,14904,"Villa Rica, GA",geonames,4228452
Alfredo V. Bonfil,QR,-86.84706,21.08776,14900,"Alfredo V. Bonfil, QR",geonames,3822723
North New Hyde Park,NY,-73.69319,40.74316,14899,"North New Hyde Park, NY",geonames,5129147
Burquitlam,BC,-122.88333,49.26667,14896,"Burquitlam, BC",geonames,5912150
Johnstown,CO,-104.9122,40.33693,14896,"Johnstown, CO",geonames,5578536
Lamentin,GP,-61.63166,16.27047,14891,Lamentin,geonames,3579023
Tolland,CT,-72.36869,41.87149,14891,"Tolland, CT",geonames,4844273
Canyon,TX,-101.9188,34.98033,14887,"Canyon, TX",geonames,5518239
Chemax,YU,-87.93693,20.65562,14885,"Chemax, YU",geonames,3531042
Jacksonville,TX,-95.2705,31.96378,14884,"Jacksonville, TX",geonames,4700550
Berea,KY,-84.29632,37.56869,14882,Berea,geonames,4283974
Tenafly,NJ,-73.96292,40.92538,14880,"Tenafly, NJ",geonames,5105300
Marco,FL,-81.72898,25.9726,14879,"Marco, FL",geonames,4163384
Tizapan el Alto,JA,-103.0447,20.15942,14877,"Tizapan el Alto, JA",geonames,3981491
Santa Ana Nextlalpan,EM,-99.07496,19.74171,14871,"Santa Ana Nextlalpan, EM",geonames,3517731
Jackson,MO,-89.66621,37.38227,14869,"Jackson, MO",geonames,4392163
Corinth,MS,-88.52227,34.93425,14866,"Corinth, MS",geonames,4422713
Coto De Caza,CA,-117.58699,33.60419,14866,"Coto De Caza, CA",geonames,5339873
Englewood,FL,-82.3526,26.96201,14863,"Englewood, FL",geonames,4154465
San Miguel Canoa,PU,-98.10306,19.15194,14863,"San Miguel Canoa, PU",geonames,3518281
Coronango,PU,-98.30594,19.1209,14859,"Coronango, PU",geonames,3517265
Crowley,TX,-97.36252,32.57903,14853,"Crowley, TX",geonames,4684434
Saint John,IN,-87.47004,41.45004,14850,"Saint John, IN",geonames,4925793
Midlothian,IL,-87.71755,41.62531,14847,"Midlothian, IL",geonames,4902181
Welby,CO,-104.95915,39.83665,14846,"Welby, CO",geonames,5443482
Bodden Town,KY,-81.2542,19.27647,14845,Bodden Town,geonames,3580733
Horsham,PA,-75.12851,40.17844,14842,"Horsham, PA",geonames,5194302
Mastic Beach,NY,-72.85205,40.76677,14841,"Mastic Beach, NY",geonames,5126209
Mashpee,MA,-70.48114,41.64844,14834,"Mashpee, MA",geonames,4943297
